id,Heart Sound Type,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_1_delta_mean,mfcc_1_delta_std,mfcc_2_delta_mean,mfcc_2_delta_std,mfcc_3_delta_mean,mfcc_3_delta_std,mfcc_4_delta_mean,mfcc_4_delta_std,mfcc_5_delta_mean,mfcc_5_delta_std,mfcc_6_delta_mean,mfcc_6_delta_std,mfcc_7_delta_mean,mfcc_7_delta_std,mfcc_8_delta_mean,mfcc_8_delta_std,mfcc_9_delta_mean,mfcc_9_delta_std,mfcc_10_delta_mean,mfcc_10_delta_std,mfcc_11_delta_mean,mfcc_11_delta_std,mfcc_12_delta_mean,mfcc_12_delta_std,mfcc_13_delta_mean,mfcc_13_delta_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,zcr_mean,zcr_std,rms_mean,rms_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std
H0038,S3,-510.4598083496094,76.69551849365234,221.37286376953125,41.79097366333008,-16.90172004699707,34.54917526245117,-12.94849967956543,13.02073860168457,33.66902542114258,6.25055456161499,9.273919105529785,16.70142364501953,10.17646598815918,7.683141708374023,14.13586139678955,4.037006855010986,-7.1983160972595215,6.64302396774292,-5.7514753341674805,6.338098526000977,4.532199382781982,7.621593952178955,-0.19823843240737915,7.532160758972168,-2.049663782119751,3.811699628829956,-0.11255352199077606,3.203535795211792,0.4322549104690552,5.374678134918213,-0.17983591556549072,2.855562686920166,-0.18243014812469482,1.385547399520874,0.04193767532706261,0.925591230392456,-0.00841530878096819,1.2011173963546753,-0.05058884248137474,0.5901705622673035,0.02977881208062172,0.5891489386558533,-0.005714463070034981,0.5353827476501465,-0.04107094928622246,0.5915836095809937,0.0011032152688130736,0.42009633779525757,-0.021932052448391914,0.5716078877449036,-0.0018399746622890234,0.4229140877723694,262.0232857762655,70.21999375178855,241.6811958391915,37.9837231575696,522.8085275423729,147.57119804318074,0.04656051377118644,0.007975675014646941,0.00525282509624958,0.0019725533202290535,37.381684369314314,6.112140959980066,15.744936057543155,4.816511095545679,11.6930804569939,3.223215885626553,14.576434390315029,1.5842364473227963,27.2507357117525,6.290847534314857
H0039,Normal,-625.3217163085938,53.722808837890625,192.41343688964844,28.052499771118164,16.7586612701416,28.568706512451172,-12.39541244506836,15.724425315856934,21.75602149963379,4.156874656677246,20.293283462524414,9.567913055419922,8.60404109954834,10.316061973571777,7.922122955322266,3.0283284187316895,7.427452564239502,4.567249298095703,7.294675350189209,4.7029194831848145,8.099178314208984,3.5511045455932617,3.3826212882995605,4.234048366546631,-0.7137895226478577,3.2194814682006836,0.07292146980762482,2.1319479942321777,-0.06618152558803558,1.8961161375045776,0.3539358675479889,1.916321873664856,0.18825316429138184,1.3014360666275024,-0.036285609006881714,0.5879976153373718,0.029976919293403625,0.4320184290409088,0.082820825278759,0.6843670010566711,0.03403279185295105,0.3430817425251007,-0.06504994630813599,0.5529466867446899,-0.10153922438621521,0.7168688178062439,-0.11354410648345947,0.6295838952064514,-0.07000118494033813,0.45656150579452515,-0.049067508429288864,0.4758928716182709,223.07928777591113,62.9637784466392,242.88109924332556,22.89717686548581,425.63228283898303,154.81543111891526,0.04322944253177966,0.010564034067061093,0.0015068543143570423,0.0003263943362981081,33.16730168298588,4.923730127123501,14.435646832542345,4.574093644958724,13.343708225590733,2.1567646484155167,15.081356438499036,1.8639486970526777,20.746802858994347,4.493133928629827
H0040,Tachycardia,-582.964599609375,7.137646198272705,223.2014923095703,9.428507804870605,7.941742897033691,4.462954998016357,-22.91583824157715,4.7560224533081055,23.138601303100586,3.258427143096924,11.652174949645996,2.1647133827209473,-6.453961372375488,2.512920618057251,6.393242359161377,2.025908946990967,12.942514419555664,2.3494696617126465,8.8330078125,3.1146433353424072,5.2917561531066895,1.6530156135559082,-1.3001598119735718,2.905444622039795,-6.0134711265563965,2.462697982788086,0.22252246737480164,0.9799053072929382,-0.03969858959317207,1.4667489528656006,-0.033566560596227646,0.6114499568939209,-0.012988713569939137,0.6777580976486206,0.05399058386683464,0.40402597188949585,0.04291830584406853,0.3075094223022461,0.014477178454399109,0.41919568181037903,0.0005494169308803976,0.32891252636909485,-0.008976314216852188,0.3775511384010315,0.05306759476661682,0.41508594155311584,0.016056299209594727,0.28208357095718384,-0.0010724817402660847,0.3023430407047272,-0.029048094525933266,0.33935537934303284,230.4249793143173,13.594599697261513,223.82495306380412,8.43646469590064,439.3869173728813,23.757977609445113,0.04510394597457627,0.005404020128261387,0.002365789609029889,0.00025979612837545574,35.76257617709664,4.730221981353126,13.576044682636555,2.349915054055731,13.609076732963238,2.132645160953693,15.984844997842455,1.6400206224244873,24.07595659694687,1.638070680072756
H0041,Atrial Fibrillation,-621.716552734375,61.31473922729492,205.44183349609375,42.015052795410156,33.56224822998047,22.8352108001709,-12.401487350463867,26.612876892089844,16.097515106201172,13.743877410888672,19.4604549407959,15.226603507995605,9.13135051727295,10.037226676940918,10.629441261291504,4.4622483253479,13.704861640930176,6.058332920074463,12.331686019897461,4.247104644775391,8.623719215393066,2.9613187313079834,4.045032978057861,3.981405258178711,2.003432512283325,3.2541885375976562,0.11134494841098785,11.952390670776367,0.5751840472221375,8.898086547851562,-0.050061628222465515,4.273622035980225,-0.26484790444374084,5.39812707901001,-0.13142137229442596,2.6439099311828613,-0.07508960366249084,3.0386931896209717,-0.05359882488846779,2.00291109085083,-0.007693799212574959,0.8004128932952881,0.061358220875263214,1.0919946432113647,0.022089404985308647,0.6410759091377258,0.004387747496366501,0.5186586976051331,-0.00887138769030571,0.5444800853729248,-0.03591590002179146,0.4943101704120636,191.4861816940275,70.56160037682176,207.02531520987844,25.16160944480429,334.6961069915254,150.3292769793604,0.03591349973516949,0.010866286618592767,0.0026139330584555864,0.0005048079183325171,34.50717828733742,4.3595459181514205,17.518266703416845,3.990143957357136,14.647677066176241,2.6056676143773623,16.76813060840469,2.6716381297739242,19.739555551458224,4.116199733001466
H0042,Mid Systolic Murmur,-598.3056030273438,21.5207576751709,196.10386657714844,19.36021614074707,-12.36231517791748,8.635802268981934,-32.86483383178711,5.524320602416992,25.950481414794922,7.615440368652344,22.596986770629883,10.129505157470703,0.24541915953159332,8.13780689239502,0.09131082147359848,6.874935626983643,-2.779614210128784,5.285219192504883,-1.709010362625122,4.386512756347656,11.193055152893066,3.0473787784576416,10.026753425598145,3.370023727416992,-2.772387742996216,2.527649164199829,-0.11191298812627792,2.3489081859588623,-0.43610912561416626,1.858056664466858,-0.2747689485549927,0.9732282757759094,-0.2045801281929016,0.740443766117096,-0.14814665913581848,0.6743717789649963,-0.05701111629605293,0.575435221195221,-0.06618809700012207,0.5044220685958862,-0.0956689789891243,0.5619605779647827,-0.05511080101132393,0.3488357961177826,-0.030726805329322815,0.37258675694465637,0.03331215679645538,0.45438873767852783,0.057360779494047165,0.4929508864879608,0.02222456783056259,0.4315890669822693,327.9874114249071,49.38140526034728,275.862735845312,28.206839077922137,627.7145127118644,66.6889942670965,0.10714049258474577,0.021601275194893677,0.0011496614897623658,0.0008339761989191175,30.83232544967679,4.4670679054548605,15.283814512650853,3.655338788692554,13.784336116020786,2.051785658261356,15.560343740840151,1.2406498576766278,23.577942905968055,1.069139550289058
H0043,Tachycardia,-505.74151611328125,13.940669059753418,211.69117736816406,15.18805980682373,31.574413299560547,7.622816562652588,-6.172405242919922,7.726649284362793,27.139616012573242,5.811962127685547,14.080949783325195,4.189333915710449,-3.931530475616455,3.091860771179199,12.383861541748047,4.004141807556152,18.075090408325195,3.8440566062927246,4.069667339324951,4.316523551940918,1.458516001701355,3.3101863861083984,4.021793842315674,4.487295150756836,-2.8003668785095215,4.210458755493164,0.3114655613899231,3.238856315612793,-0.08872387558221817,3.5255651473999023,-0.10648404061794281,1.176531434059143,0.027530936524271965,1.0506004095077515,-0.0040924809873104095,1.067688226699829,-0.08962053805589676,0.7105867862701416,-0.057126570492982864,0.5423151850700378,-0.010934760794043541,0.6651340126991272,-0.04434897005558014,0.7672404050827026,-0.02873576618731022,0.7724347114562988,0.006311484146863222,0.6245277523994446,-0.0038208484183996916,0.7004585862159729,0.005023698788136244,0.709998607635498,178.52144681376265,31.738831274676272,190.4831821976864,28.720798636032825,349.5762711864407,68.56524645009497,0.04128873146186441,0.0070637334776327,0.007403623312711716,0.004106224048882723,38.16881307492557,5.5511080199263185,13.249843435250344,3.0171220140037693,13.833666253312249,2.1818051141723256,17.150394643910193,1.6420061888570519,26.49168975919207,2.690329794845142
H0044,Normal,-648.9517822265625,38.709922790527344,184.2718963623047,28.94923973083496,28.590927124023438,13.745930671691895,-21.09829330444336,16.61122703552246,11.315450668334961,10.153322219848633,27.353023529052734,8.740683555603027,14.023340225219727,8.152761459350586,4.8848137855529785,4.170684337615967,8.10081958770752,4.874926567077637,12.52231216430664,4.399148941040039,12.221745491027832,4.282353401184082,5.960690975189209,3.8994550704956055,-2.227968454360962,3.3912699222564697,0.5516976118087769,2.909651756286621,-0.03638598695397377,2.7841737270355225,-0.09344609081745148,1.2851635217666626,0.010700454004108906,1.3674713373184204,-0.0030769389122724533,1.1921278238296509,-0.061065562069416046,0.8371381163597107,-0.06259704381227493,0.8219316005706787,0.03711433708667755,0.5946472883224487,0.014779987744987011,0.6019363403320312,0.01359840203076601,0.5972980856895447,0.012929017655551434,0.6982566714286804,0.08647610247135162,0.6119928359985352,0.024952391162514687,0.5027708411216736,227.87069796460867,66.2542651562931,249.68482475020153,42.85865245280915,441.82004766949154,133.57749031808444,0.04881157309322034,0.01774958176567361,0.0013746971962973475,0.0008203283650800586,31.734935237454504,6.0863983478708885,15.17872716461827,3.5211897002096064,14.099760514808516,2.268208487345197,16.268253781678776,1.9949817312117233,18.004140242685015,2.631298876454778
H0045,Late Diastolic Murmur,-539.1713256835938,51.5134391784668,249.56146240234375,34.924949645996094,-5.897560119628906,15.657796859741211,-33.722469329833984,8.996326446533203,23.06853675842285,7.174530506134033,14.943384170532227,12.932940483093262,-1.6732814311981201,10.892105102539062,-1.979892373085022,5.963461399078369,-8.145838737487793,5.023317337036133,-8.387551307678223,5.093001365661621,-1.159712314605713,5.463715553283691,0.16624335944652557,5.480000019073486,-0.2588346004486084,3.129218101501465,0.4406709372997284,2.6106982231140137,0.5566531419754028,2.5029728412628174,-0.20995651185512543,1.063273310661316,-0.2699553072452545,1.008436679840088,-0.03320205956697464,0.5475823879241943,-0.022770367562770844,0.6765110492706299,-0.051620181649923325,0.52498459815979,-0.0032012523151934147,0.41251975297927856,-0.02692353166639805,0.3683134913444519,-0.06273652613162994,0.4816747009754181,-0.016174443066120148,0.4285845160484314,-0.03260701894760132,0.35729727149009705,-0.011876280419528484,0.3182772099971771,272.01117266633725,25.597367377912526,223.74166721804167,32.02795118648366,536.3479872881356,40.39698937770175,0.0487205376059322,0.013168279796908263,0.0045762876980006695,0.0015813953941687942,35.035912287070396,5.55337630099425,12.598249324003177,2.3894879244359104,14.077996311149443,3.278816823626516,14.177208882786811,2.3591045662116525,26.757384678616862,4.776323369471341
H0046,Atrial Fibrillation,-568.0563354492188,59.21442794799805,179.8278045654297,34.49317932128906,23.646753311157227,29.400550842285156,-8.228822708129883,20.88006019592285,22.11902618408203,5.561676025390625,20.614545822143555,10.517292976379395,11.639995574951172,9.48202896118164,16.00562286376953,5.84057092666626,15.724800109863281,7.235744476318359,13.280097007751465,5.298958778381348,12.311988830566406,3.4160773754119873,5.71061372756958,3.59136962890625,-1.2769951820373535,3.527275562286377,-0.3932245671749115,10.298445701599121,0.12789399921894073,5.567293167114258,-0.002069834852591157,4.814904689788818,0.04067613184452057,3.584906578063965,0.02401786670088768,0.9683513641357422,-0.07284489274024963,1.732450246810913,-0.010475309565663338,1.6849236488342285,0.05715608224272728,0.9223461747169495,-0.03609884902834892,1.135551929473877,-0.09908420592546463,0.7276583909988403,-0.058244820684194565,0.5749697089195251,-0.04407275840640068,0.4841981828212738,-0.050263412296772,0.5448656678199768,190.3709622042832,65.01484729216241,215.98029209413545,33.506727067225356,360.5170815677966,158.79366689096034,0.03500314486228814,0.009308804182000103,0.0038395451847463846,0.002777036977931857,36.359402968176155,6.0299802622424865,14.554957097163355,3.4434250828593824,15.242971525672983,2.4295119104538765,15.523377417507206,1.8498455475087001,22.50232154117276,5.375022712592514
H0047,Atrial Fibrillation,-649.1431884765625,50.06973648071289,169.06227111816406,25.83407211303711,37.00794982910156,15.662806510925293,4.906918048858643,11.604164123535156,31.580585479736328,4.053748607635498,31.560916900634766,7.29028844833374,13.727758407592773,9.814826965332031,10.008193969726562,3.522062063217163,14.696672439575195,3.528153896331787,16.4571475982666,3.7565369606018066,13.804372787475586,3.9785547256469727,8.441222190856934,3.829214334487915,3.058706283569336,2.408400058746338,-1.175999641418457,8.776793479919434,0.4160611033439636,4.581552028656006,-0.21880459785461426,2.7568836212158203,-0.178953155875206,2.080442190170288,0.03693419694900513,0.6751875877380371,-0.026488516479730606,1.3819794654846191,-0.08962434530258179,1.7615385055541992,-0.025130050256848335,0.5511532425880432,0.02127094753086567,0.504615306854248,0.06579456478357315,0.5363942980766296,0.080839142203331,0.6715089678764343,0.07726717740297318,0.6082392930984497,0.01252294983714819,0.39561405777931213,132.56610376682738,36.29924261036366,208.12615090008993,42.18552545301742,236.55985169491527,123.37725141283393,0.024695444915254237,0.0037036162843020457,0.0026566532906144857,0.000935532501898706,36.09421838285704,4.678819201395395,15.384357535427043,3.6930564876485956,12.882863442683101,2.500730492932271,14.021376162523797,1.9081097988690172,19.01724698728929,3.5799802469083417
H0048,S4,-655.7747802734375,36.88675308227539,175.28199768066406,23.635839462280273,28.054323196411133,14.921409606933594,-9.39321231842041,12.016915321350098,18.110614776611328,6.010038375854492,23.279178619384766,6.574425220489502,10.162251472473145,5.736333847045898,5.300787925720215,4.226504325866699,10.498627662658691,4.849423408508301,13.84632396697998,5.332245826721191,8.103028297424316,4.154999256134033,1.3794442415237427,4.5254902839660645,3.144630193710327,3.7988314628601074,-0.2907482981681824,2.883537769317627,0.07297585159540176,2.546391725540161,0.061781156808137894,1.2232505083084106,0.04876062273979187,0.8589608073234558,0.005948098376393318,0.7660110592842102,0.009491626173257828,0.4393005073070526,0.018576638773083687,0.5915727019309998,-0.04570061340928078,0.7761699557304382,-0.025374770164489746,0.6523889303207397,0.038841936737298965,0.6986350417137146,-0.009217985905706882,0.6508290767669678,-0.02381293661892414,0.7136294841766357,-0.0010666558519005775,0.6345702409744263,208.8553921271846,36.16730065487056,260.1985412310992,29.39757874332569,419.30945444915255,101.38463379813692,0.03342243776483051,0.005232603653061008,0.0010878703324124217,0.0004518816713243723,31.613546791879326,6.626152846805158,13.030296815663183,3.2071216924699684,13.735352605897917,2.1945878384310946,16.043834867297225,1.5761367187365347,19.94818823199158,2.937013825161399
H0049,S4,-629.3651123046875,51.3036003112793,170.3075408935547,26.06171226501465,-22.01628875732422,25.77829360961914,-31.457523345947266,14.782744407653809,34.008705139160156,6.931646347045898,31.772645950317383,5.425145626068115,2.279925584793091,7.83138370513916,-1.1317211389541626,3.4562175273895264,0.15059542655944824,3.8601198196411133,0.3752681612968445,5.15548038482666,10.072267532348633,4.754941463470459,10.802807807922363,5.016788959503174,-0.8382952809333801,4.974374294281006,0.056131668388843536,3.0386223793029785,-0.06916691362857819,1.9998118877410889,-0.17274455726146698,2.0217766761779785,-0.08127060532569885,1.2346248626708984,-0.044805858284235,0.7247044444084167,-0.00024237975594587624,0.5552954077720642,-0.08551768213510513,0.6485734581947327,-0.06210227683186531,0.4901544153690338,-0.026148496195673943,0.6474202871322632,0.030427776277065277,0.743251383304596,0.029557330533862114,0.7691829800605774,0.04040353745222092,0.7406216263771057,0.05424748361110687,0.677047073841095,382.91048208775373,71.33895230034706,308.90547335472843,31.04521577616913,676.5757415254237,67.69417443372778,0.07596911414194915,0.016196244298336,0.0007090885774232447,0.00022233241179492325,29.131089422952947,3.894932074575902,13.701682851727744,3.4620851358010247,14.14664693934826,1.9916424395085142,15.400567980679929,1.7469194705449889,23.900990774028816,4.122722141916034
H0050,Early Systolic Murmur,-553.0933227539062,21.82835578918457,211.1885528564453,19.63951873779297,-13.4240140914917,9.755973815917969,-19.819095611572266,8.014640808105469,51.70970916748047,5.715468883514404,38.13844680786133,4.569942951202393,5.434765338897705,5.057852268218994,5.142826557159424,4.411803722381592,5.886016368865967,4.399987697601318,4.310554504394531,4.708595275878906,3.779083728790283,5.0301594734191895,-2.1650643348693848,3.2419891357421875,-4.447802543640137,2.478133201599121,-0.47092148661613464,2.1501851081848145,0.31286442279815674,2.773528814315796,-0.2556385397911072,0.7526921033859253,-0.16890905797481537,0.7090580463409424,0.09404653310775757,0.8504435420036316,0.025524171069264412,0.5019218325614929,-0.05967538803815842,0.43109753727912903,-0.037308674305677414,0.36713653802871704,-0.05283656716346741,0.29505327343940735,-0.0837785005569458,0.32820919156074524,-0.0874563455581665,0.2860061526298523,-0.09743205457925797,0.31468310952186584,-0.09068667143583298,0.38252583146095276,235.9681082177063,44.45501039929089,255.06713804678668,30.990229622013338,556.5578654661017,128.09879536615728,0.059520656779661014,0.011197386345020998,0.003991628997027874,0.0021903582382947206,35.96763313895129,5.038642625921336,17.977143165825265,3.2042716668009605,13.591838466380786,2.530705561571092,13.976208479282256,1.4470712468382378,27.983259586407105,3.179050446681096
H0051,Tachycardia,-650.0929565429688,8.525628089904785,181.6029510498047,10.334915161132812,25.697208404541016,4.202627658843994,-18.197769165039062,4.607656478881836,20.068178176879883,2.8981692790985107,37.38370895385742,2.677475690841675,13.87946891784668,3.800485849380493,-5.632547855377197,3.922001600265503,-1.3829656839370728,4.139675617218018,11.835915565490723,3.073669672012329,14.941099166870117,2.792464017868042,10.369799613952637,3.6434550285339355,4.019966125488281,2.182182550430298,0.049233876168727875,1.3787801265716553,0.2514432668685913,1.0137273073196411,0.07998839020729065,0.7623804807662964,0.062145013362169266,0.6899374723434448,0.050758928060531616,0.4874686300754547,-0.021053539589047432,0.4039649963378906,0.02254648506641388,0.662143349647522,0.014810859225690365,0.47920432686805725,0.0012677599443122745,0.5624803900718689,-5.185654663364403e-05,0.42529043555259705,-0.02559053711593151,0.4355614185333252,-0.017968425527215004,0.47219645977020264,-0.019404500722885132,0.3136572539806366,207.6252553128893,26.27641777096636,261.3546711299668,20.502595409198555,488.9929819915254,77.1647426544501,0.0384128376588983,0.007279406710069403,0.0012736422941088676,0.0002833656035363674,33.0592097979042,4.820042955038557,14.147395550600889,2.735288616549821,12.982787704529954,2.131907061377008,15.575885152062293,1.4895299543405385,18.171734165352376,1.4512942975555676
H0052,Early Systolic Murmur,-602.7398071289062,18.96887969970703,201.08258056640625,12.7706880569458,-4.329402923583984,6.308748722076416,-21.84907341003418,5.996852874755859,37.76837158203125,4.748958110809326,28.390119552612305,5.634984970092773,2.6948330402374268,5.675666809082031,9.672343254089355,4.3643951416015625,10.318435668945312,3.997620105743408,5.083420276641846,4.943674564361572,10.113053321838379,4.690331935882568,6.3050537109375,2.856471538543701,-3.533752918243408,2.7964584827423096,-0.02034767158329487,1.1966460943222046,0.012061871588230133,1.0895743370056152,-0.025300385430455208,0.7925053834915161,-0.08010026812553406,0.8523122072219849,-0.012576138600707054,0.6645254492759705,-0.02627478539943695,0.5316506028175354,0.009676534682512283,0.47549161314964294,0.0034710075706243515,0.41615742444992065,0.012591524049639702,0.41764673590660095,-0.009342317469418049,0.38356319069862366,-0.03776748478412628,0.4373096525669098,-0.013947106897830963,0.41376787424087524,-0.015211963094770908,0.3576723635196686,240.5757967813502,35.623236293111056,267.3050903681506,19.217882956055416,557.9647775423729,80.48157323330655,0.0528957560911017,0.010957656849360233,0.0016789684304967523,0.00047689350321888924,33.968614705909545,5.132509725901435,14.533677455510217,2.8579810136077524,13.198340732037106,2.1444905981627187,13.441977101579406,1.087607453570002,24.460776602195814,1.5473880295181135
H0053,Atrial Fibrillation,-492.9691162109375,41.58542251586914,145.8260498046875,34.343116760253906,47.11997604370117,15.681131362915039,3.3383634090423584,23.711999893188477,15.57500171661377,10.3118314743042,25.085874557495117,4.221469879150391,15.645045280456543,7.430008411407471,11.848164558410645,5.460841178894043,17.3560733795166,4.565972805023193,15.937748908996582,4.836698055267334,7.506221771240234,3.4290149211883545,2.726128101348877,3.9035022258758545,1.3146084547042847,3.244835138320923,-1.1792179346084595,7.314446926116943,-0.7188956141471863,6.506960868835449,0.05800216645002365,2.34997820854187,0.2743707299232483,4.079835414886475,0.09283190965652466,1.6548571586608887,0.0115923210978508,0.6592388153076172,0.09683405607938766,1.1060540676116943,0.08859346807003021,0.895799458026886,-0.007471783552318811,0.8115144968032837,-0.0063049388118088245,0.7660719752311707,0.06627161055803299,0.5268462896347046,0.09107837826013565,0.5714765191078186,0.08019515872001648,0.4554450809955597,155.22849825794108,53.096780081169726,186.42359208864585,50.42081734621977,302.6019597457627,146.71343514057457,0.030385162870762712,0.005842595968980236,0.009829053655266762,0.0113586550578475,39.90473231333693,5.518913423063516,15.044136914383355,3.8501525485441204,14.455735833118586,2.5653459503440565,15.206353791550637,2.6443045644815046,23.270715614013366,5.1192141893396705
H0054,Late Diastolic Murmur,-510.2987365722656,40.02760314941406,186.7310791015625,25.262014389038086,39.157711029052734,15.680673599243164,8.036885261535645,10.652704238891602,31.068758010864258,6.08606481552124,19.798856735229492,9.586637496948242,4.634581089019775,9.856843948364258,6.616668224334717,4.800868034362793,3.76267671585083,3.8534839153289795,1.0577764511108398,4.377751350402832,5.538357257843018,3.574880838394165,5.025267124176025,4.145667552947998,0.8872287273406982,2.3698623180389404,-0.6634969711303711,2.7345409393310547,0.2838711738586426,2.7378733158111572,-0.09831517934799194,1.5704460144042969,-0.06738122552633286,0.9646226167678833,0.06565989553928375,0.9191495776176453,-0.02943149209022522,0.6694261431694031,-0.021625809371471405,0.6443629860877991,0.06441014260053635,0.6393750309944153,0.033754173666238785,0.5779258608818054,-0.0018112518591806293,0.5033203363418579,0.0073827351443469524,0.286767840385437,-0.0039470926858484745,0.32702115178108215,0.004834705498069525,0.3076918423175812,150.2795983517021,35.6444679035595,176.29840685376485,30.88453363146042,253.84004237288136,83.47818274454009,0.0356983249470339,0.007342068616455609,0.008667727001011372,0.004946673288941383,39.06445126159567,6.733973460602791,14.311824060288945,2.741154939144896,16.303938496807444,2.9628849967044952,14.052246753102688,1.7626118751661908,25.324545943895437,3.9698555144630547
H0055,Late Systolic Murmur,-559.49072265625,22.71043586730957,225.8499298095703,18.972105026245117,-10.506671905517578,10.62054443359375,-32.86634063720703,8.368083000183105,14.13352108001709,5.910162925720215,-1.173220157623291,12.075651168823242,-6.243981838226318,11.83234691619873,4.460357189178467,9.204157829284668,-5.2310872077941895,7.022427558898926,-1.3794904947280884,3.967608690261841,14.176274299621582,4.156381130218506,7.379447937011719,4.101953029632568,-3.77620267868042,2.3865747451782227,0.3521765470504761,2.2398812770843506,-0.3642468750476837,2.6288788318634033,-0.09037277847528458,0.8969642519950867,-0.13961778581142426,0.8090705871582031,-0.1929602175951004,0.7739895582199097,-0.06996409595012665,0.6701653003692627,-0.06554881483316422,0.5724633932113647,-0.07197223603725433,0.600479245185852,0.001886744168587029,0.4147910475730896,0.0076153515838086605,0.3491954207420349,-0.0711105465888977,0.4690149426460266,-0.005644907243549824,0.3739289939403534,0.009675282984972,0.3176664113998413,296.052797506047,33.54242762519001,232.36591728232384,31.275513502823067,533.981064618644,64.95283095438622,0.07548083289194915,0.018649978483252668,0.0023226242046803236,0.00035824920632876456,35.13944206620684,4.539105123609667,15.387455676710768,3.0020718305366554,12.988366610440032,2.5224676166257374,15.770717664033148,1.8725745731080208,24.17963181304589,2.5618182465429
H0056,AV Block,-572.0350341796875,76.19110870361328,198.60911560058594,47.17180633544922,24.011554718017578,43.42219543457031,-4.649078845977783,25.5765438079834,22.16924476623535,7.993326663970947,16.598663330078125,17.139379501342773,14.132814407348633,11.09396743774414,14.044523239135742,8.159952163696289,3.581246852874756,6.3465399742126465,3.9594454765319824,5.0561723709106445,7.827412128448486,4.708868026733398,2.1666784286499023,5.6025071144104,-2.115433692932129,3.806770086288452,1.0128873586654663,12.351303100585938,0.3337599039077759,9.172286033630371,-0.63797527551651,7.974968910217285,-0.4025394916534424,4.688408374786377,-0.09477198123931885,1.2281419038772583,-0.17051279544830322,2.892151355743408,-0.049477674067020416,1.8096381425857544,0.07265329360961914,1.5807535648345947,-0.03164330869913101,0.8462021350860596,-0.050515200942754745,0.7806615829467773,0.017299385741353035,0.7323160171508789,0.020949633792042732,0.8545258641242981,0.032642971724271774,0.6963235139846802,210.0524381513841,101.56852341508875,206.1036656539409,62.43627139970725,369.0744173728813,205.7666213716275,0.046486030190677964,0.01796283434199863,0.004811207763850689,0.003506637876853347,35.39797806951207,5.8847713619565685,13.699578413415592,4.060673479372929,13.980784010377528,2.492073604828923,15.860385124295787,2.4076289737917262,21.522359402693457,6.520903715492364
H0057,Late Diastolic Murmur,-658.232666015625,33.56460952758789,157.99362182617188,18.036779403686523,4.265626430511475,12.887930870056152,-21.85567855834961,6.901115417480469,12.450486183166504,6.446086883544922,17.78447151184082,9.321746826171875,8.802383422851562,7.71138858795166,0.7009669542312622,4.034278869628906,-1.0514792203903198,3.6627326011657715,8.277106285095215,3.5567479133605957,14.464568138122559,3.168762683868408,6.98891544342041,3.3967700004577637,-0.17241930961608887,2.8969547748565674,0.008885917253792286,2.0325958728790283,0.05284958705306053,1.5890659093856812,0.03764365613460541,0.9414350986480713,-0.052625205367803574,0.5099636316299438,-0.05367414653301239,0.9339019656181335,-0.006620120257139206,0.6866921782493591,0.0006077144644223154,0.6436858177185059,-0.002626171102747321,0.519482433795929,-0.026023613288998604,0.5886695384979248,-0.03413040190935135,0.615334689617157,-0.04713940620422363,0.5171104669570923,-0.004257701337337494,0.4971391260623932,0.055205781012773514,0.5571093559265137,335.3644508541595,41.34257751158526,312.97376764765534,32.75458843710053,626.9200211864406,35.7778721049089,0.0785884533898305,0.016797549507648227,0.00043120502959936857,0.00015582404739689082,26.847582425706143,4.429061372775856,13.526356125259595,3.063225489484436,13.765529223845125,2.380157966068109,15.633950683708104,1.6186755282617253,20.120837382350473,2.8134919226796793
