id,Lung Sound Type,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_1_delta_mean,mfcc_1_delta_std,mfcc_2_delta_mean,mfcc_2_delta_std,mfcc_3_delta_mean,mfcc_3_delta_std,mfcc_4_delta_mean,mfcc_4_delta_std,mfcc_5_delta_mean,mfcc_5_delta_std,mfcc_6_delta_mean,mfcc_6_delta_std,mfcc_7_delta_mean,mfcc_7_delta_std,mfcc_8_delta_mean,mfcc_8_delta_std,mfcc_9_delta_mean,mfcc_9_delta_std,mfcc_10_delta_mean,mfcc_10_delta_std,mfcc_11_delta_mean,mfcc_11_delta_std,mfcc_12_delta_mean,mfcc_12_delta_std,mfcc_13_delta_mean,mfcc_13_delta_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,zcr_mean,zcr_std,rms_mean,rms_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std
L0001,Rhonchi,-541.03369140625,71.0190200805664,224.90000915527344,57.99332046508789,4.865886688232422,41.68626022338867,-20.809860229492188,37.847999572753906,21.964313507080078,9.502474784851074,7.437833786010742,15.742132186889648,-0.6137770414352417,14.198472023010254,12.852789878845215,4.692215442657471,2.2824716567993164,4.541536808013916,-4.4910807609558105,7.0375494956970215,11.062520980834961,7.376430988311768,11.757255554199219,7.698288440704346,1.0485684871673584,2.8788199424743652,9.616876602172852,13.136919975280762,7.664302349090576,13.489726066589355,-6.095094203948975,9.592025756835938,-6.084611892700195,8.095123291015625,-1.4718784093856812,0.722472608089447,-2.177565574645996,3.5656540393829346,-1.9779300689697266,2.9399232864379883,0.2749021351337433,0.7846420407295227,-0.14707422256469727,0.6540488600730896,-0.4263140559196472,1.4236618280410767,1.1863927841186523,1.4255388975143433,1.3125267028808594,1.2587814331054688,0.08858667314052582,0.2996329665184021,254.40006479126134,87.10564920317894,223.0777944705976,45.43348313667548,441.89453125,167.34232641018835,0.098846435546875,0.056653243336482154,0.004519478417932987,0.0011254155542701483,33.09286327777917,9.748073927034124,14.421527643241205,5.0261242722341795,15.139956803687847,2.8018459283731145,16.309035016552638,3.3377014870528816,21.777650669801574,8.665050483342354
L0002,Normal,-628.9061279296875,59.10123062133789,174.86837768554688,34.660057067871094,49.533267974853516,17.949182510375977,9.064536094665527,8.49858283996582,31.651247024536133,5.984747886657715,41.055152893066406,6.516221523284912,24.57577133178711,5.839992523193359,11.432329177856445,4.5202155113220215,11.01005744934082,4.01400089263916,11.086647033691406,3.6250946521759033,10.890542030334473,3.6783266067504883,8.100072860717773,3.138981819152832,2.605886936187744,3.0756070613861084,-2.2292494773864746,10.884254455566406,0.3991508483886719,7.527317523956299,-0.38887566328048706,3.98057222366333,-0.35301369428634644,1.7375134229660034,0.13519221544265747,1.54195237159729,-0.09732383489608765,0.5658712983131409,-0.45967406034469604,0.6501376628875732,0.02781945839524269,0.3382355570793152,0.2986707389354706,0.8447375893592834,0.2155122309923172,0.30970773100852966,-0.24977995455265045,0.46291130781173706,-0.2903355360031128,0.3216854929924011,-0.37362784147262573,0.28405770659446716,113.96259100319038,60.121849980212446,182.7086956776904,85.65573564217738,177.490234375,165.83439527903207,0.021514892578125,0.0035525135057610053,0.005744620691984892,0.0018747695721685886,35.940595940083966,9.024882850865547,18.015565738687634,5.866207325787321,13.85636290467192,1.6686292873478827,14.528494181556063,1.1043560216491142,15.35771703264177,4.883377494793971
L0002,Normal,-595.9525146484375,77.6872787475586,188.02749633789062,31.535236358642578,23.29794692993164,46.745643615722656,-3.5716137886047363,28.855609893798828,33.408599853515625,6.696822643280029,33.796417236328125,10.758045196533203,17.694835662841797,7.6483306884765625,14.503942489624023,5.612756729125977,10.72431755065918,4.309841632843018,7.9227166175842285,5.5354323387146,12.64240837097168,5.140263557434082,9.453730583190918,3.6744446754455566,0.3292856216430664,3.8388757705688477,7.120760917663574,21.133520126342773,4.126186847686768,2.261007308959961,-8.744697570800781,7.405998706817627,-5.741627216339111,2.810076951980591,-0.28025099635124207,0.8480000495910645,-1.1394468545913696,2.4156715869903564,-1.0986415147781372,1.2785335779190063,0.6198307871818542,0.7296205163002014,-0.18016299605369568,0.3425295352935791,-0.5789481401443481,1.0252814292907715,0.9014495611190796,0.6226451396942139,0.46508651971817017,0.5704305171966553,-0.6105135083198547,0.20990313589572906,179.13704701932164,119.69906532881238,206.12442697868136,69.01005847525614,305.2978515625,258.1135408291736,0.049072265625,0.04344297031564003,0.0048729791305959225,0.0019710510969161987,34.92903395450429,9.978152572929348,18.40389526763156,3.803806886688678,14.938120457265766,2.1904757247247684,15.183584469730107,1.4021270960290946,18.459904906789166,7.075690731989847
L0002,Normal,-544.75341796875,33.984127044677734,199.41970825195312,49.174564361572266,-26.053680419921875,35.42161560058594,-29.10061264038086,26.68869972229004,33.217124938964844,5.229981422424316,22.886255264282227,7.808800220489502,11.326160430908203,7.08005952835083,18.837757110595703,3.251474618911743,8.228116989135742,3.8048996925354004,2.5355679988861084,4.359742164611816,15.714218139648438,4.1994853019714355,11.202325820922852,2.6101133823394775,-2.3058416843414307,3.75834321975708,0.3106178641319275,10.21495532989502,1.717576503753662,11.839521408081055,-2.1102893352508545,9.584678649902344,-1.760467529296875,6.4582014083862305,-0.14891532063484192,0.8772899508476257,-0.05786880850791931,2.2699592113494873,-0.21560364961624146,2.1577930450439453,-0.28222399950027466,0.5844683051109314,-0.3023083806037903,0.9635782241821289,-0.35877346992492676,0.9699589610099792,-0.1979057341814041,1.1209437847137451,0.15880261361598969,0.45513150095939636,-0.14252574741840363,1.0078390836715698,310.3902874906851,79.92937138097834,289.5990211189654,40.08291693873379,591.552734375,135.31448715195657,0.112548828125,0.06563183885089856,0.002654004842042923,0.0006791198975406587,33.20592994447905,9.947822261053906,18.238539958898066,2.851740601933775,14.1130237187792,2.859974421528788,14.360620126132941,1.9703284954902995,23.294518081455177,9.126275428739744
L0002,Normal,-550.1138305664062,23.018295288085938,201.65655517578125,40.63717269897461,-25.205392837524414,23.85045051574707,-50.754783630371094,24.376922607421875,22.257898330688477,4.911277770996094,34.84891891479492,5.342889308929443,17.597667694091797,6.537193775177002,13.634105682373047,3.0006155967712402,7.7724504470825195,3.1776750087738037,3.218524932861328,3.4292056560516357,13.03334903717041,2.544710636138916,11.570329666137695,3.8958346843719482,0.9097998738288879,3.2967283725738525,1.3510048389434814,7.303799152374268,2.3877315521240234,10.067328453063965,-1.3966920375823975,6.2141008377075195,-1.5594123601913452,5.566440582275391,-0.019422031939029694,1.1809993982315063,0.1952483355998993,0.986527144908905,-0.1467360556125641,1.545106291770935,0.012646131217479706,0.8789795637130737,-0.10570669919252396,0.3201232850551605,0.06074206531047821,1.073957920074463,0.13710056245326996,0.5617788434028625,0.13636387884616852,0.44870272278785706,-0.10948219150304794,0.8371686339378357,364.31573652670164,61.94260727216956,284.12314361275116,43.46077881303536,642.578125,30.178783477270397,0.16729736328125,0.06647776511446422,0.0021997063886374235,0.0005761628272011876,31.605596809455612,5.931742957958141,19.33688251930846,3.2665070290158047,14.731072524180373,1.8943876459604676,17.389871527925628,1.6832621534226673,22.32422653726565,7.4363335314995656
L0002,Normal,-621.7476196289062,65.65811157226562,193.37789916992188,26.03144073486328,10.708279609680176,39.2043342590332,-23.162982940673828,31.07913589477539,28.704139709472656,5.320777416229248,44.1680908203125,8.075654983520508,22.584115982055664,5.984363079071045,9.66193962097168,4.520138740539551,7.193118095397949,2.1930301189422607,5.720958709716797,3.390530824661255,7.796274185180664,4.852319240570068,5.909765243530273,6.803739547729492,-1.0058090686798096,4.306469917297363,-13.231689453125,5.605154991149902,-5.080923080444336,1.8761579990386963,7.870532035827637,2.873811960220337,6.076286792755127,2.43158221244812,0.6103928089141846,0.6291834115982056,1.4362326860427856,1.3293709754943848,1.0536730289459229,0.8338816165924072,-0.7464156746864319,0.40590763092041016,-0.37935885787010193,0.2072223424911499,0.41349637508392334,0.44427576661109924,-0.777172327041626,0.4098251760005951,-1.0864940881729126,0.7967318296432495,-0.100298672914505,0.6579654216766357,234.55327506895534,116.95558982698971,234.35678130988543,38.781819686463606,396.3623046875,241.01165694026042,0.0908203125,0.06844172286152048,0.0020097452215850353,0.0004590226453728974,30.484588227916184,6.377111610524267,17.79535991296398,3.5547477304328097,14.585581536632874,1.704089234698211,16.066126252614723,1.8735687709529365,20.78543903516359,4.499305337417161
L0002,Normal,-599.1449584960938,76.95552825927734,195.42672729492188,30.682796478271484,-7.655417442321777,46.569393157958984,-26.944232940673828,30.107446670532227,30.316980361938477,4.6347126960754395,30.006113052368164,15.080703735351562,13.876102447509766,10.254150390625,12.443046569824219,5.913802623748779,4.015288352966309,4.182095050811768,3.7658369541168213,4.952117443084717,12.141852378845215,6.63308572769165,6.08233118057251,5.464840412139893,-2.572678327560425,4.123025417327881,14.81950855255127,7.494500160217285,5.539916038513184,3.7473232746124268,-9.464258193969727,3.170341730117798,-6.187938690185547,2.033674955368042,-0.5696145296096802,0.9145970344543457,-2.979738712310791,1.0341854095458984,-2.085679769515991,0.5955267548561096,0.7815507650375366,0.9956791400909424,-0.3482891917228699,0.9984992146492004,-0.8546961545944214,0.6005327105522156,1.260057806968689,0.7086914777755737,0.9793514013290405,0.8254277110099792,0.024050742387771606,0.5957536101341248,286.1434695957713,139.17062693843664,243.4741752034385,29.244904536800718,477.294921875,218.70190227886516,0.123260498046875,0.08650918481517395,0.0018293288303539157,0.00046616350300610065,30.372497011583746,8.060068974687299,17.611283562303555,3.6866441477668155,14.530090642809599,2.215050119001511,14.995400255861009,1.5351141571483817,22.539155799792102,5.302666573454157
L0002,Normal,-564.741943359375,54.60376739501953,201.71749877929688,23.002601623535156,-29.683990478515625,28.965482711791992,-44.651329040527344,14.73004150390625,24.752920150756836,5.580977916717529,26.340707778930664,12.244657516479492,11.86362075805664,10.37182331085205,14.080183029174805,3.7810075283050537,4.871243476867676,3.43522310256958,1.8240565061569214,3.9200119972229004,14.013837814331055,4.435439586639404,10.241033554077148,1.8139115571975708,-0.7853977680206299,3.1679649353027344,-8.360383987426758,7.271066665649414,-3.1140899658203125,4.74958610534668,4.312840938568115,4.529177665710449,2.037493944168091,1.885422706604004,-0.5494623184204102,1.443515658378601,2.1933658123016357,1.6141688823699951,1.9872170686721802,1.4403384923934937,-0.3513581156730652,0.9812060594558716,0.4362635910511017,0.4920605421066284,0.684984564781189,0.5941579341888428,-0.7356552481651306,0.4564394950866699,0.028513945639133453,0.2613012492656708,0.5170563459396362,0.5850882530212402,363.7651245256176,88.81443974641813,270.9856154300716,19.091222139728874,633.056640625,94.09237966866736,0.15142822265625,0.07036607079071411,0.001649175421334803,0.0003825166495516896,32.4686334482554,4.607553812705716,19.554779332737496,4.2354086939473685,14.261706911316612,1.5488017021057878,16.15442320160085,1.5813617758549057,24.197500872621674,4.597038777544522
L0002,Normal,-573.9599609375,49.144508361816406,203.135009765625,31.559547424316406,-20.361839294433594,25.75737762451172,-51.491798400878906,22.900657653808594,20.67349624633789,3.291314125061035,37.81300354003906,4.424073219299316,18.60660743713379,5.619075775146484,12.029692649841309,2.313697099685669,8.14975357055664,2.67482852935791,4.70547342300415,3.14570689201355,11.923612594604492,3.159031867980957,11.413412094116211,2.7033793926239014,2.197507381439209,2.2002463340759277,8.356008529663086,9.815004348754883,4.741569519042969,6.938612461090088,-4.015624523162842,5.352657318115234,-3.5012073516845703,4.728132247924805,0.030079133808612823,0.2982390820980072,-0.22172194719314575,1.084073781967163,-0.6965370774269104,1.1314613819122314,0.38283997774124146,0.34509366750717163,0.30409103631973267,0.23491258919239044,0.022903218865394592,0.7418392896652222,0.46281003952026367,0.7465765476226807,0.2553985118865967,0.3855040371417999,-0.06850490719079971,0.6480161547660828,348.67187854917773,82.08680329918428,273.0477621750809,23.35475657158628,618.5302734375,74.889415435924,0.15362548828125,0.07486640535519476,0.001958332024514675,0.0006347193266265094,32.12244960733746,8.192902339024132,19.790067178130716,2.548290543185357,14.903618145908876,1.9858349341887152,17.766726381238023,2.404437054195524,23.152554933239724,4.838939363686508
L0002,Normal,-608.2979125976562,59.19947814941406,193.60421752929688,29.136503219604492,8.874751091003418,44.56340408325195,-23.314655303955078,35.93229675292969,25.511030197143555,10.549633979797363,42.92655944824219,7.350454330444336,22.206932067871094,5.40355110168457,8.28453540802002,5.963006019592285,5.023375988006592,5.732126712799072,5.2956695556640625,4.038995265960693,7.3979692459106445,7.533332347869873,5.915408134460449,7.457090854644775,2.291317939758301,2.5755112171173096,-11.34339714050293,5.548386573791504,-4.796564102172852,2.181730270385742,8.92532730102539,2.9908690452575684,6.846339225769043,3.861693859100342,1.7548975944519043,0.6444147825241089,0.8340712785720825,1.7881879806518555,0.8331994414329529,0.835156261920929,-0.6960262656211853,0.9232788681983948,-0.7254517674446106,1.0781785249710083,-0.08447778224945068,0.5075188279151917,-1.2068296670913696,0.9034733772277832,-1.2902536392211914,0.8675082921981812,-0.29594650864601135,0.3781489431858063,253.7716990382745,123.48831541321614,234.95875012946146,55.7688621896829,435.05859375,227.58987579756652,0.095306396484375,0.06158691492143444,0.002746153622865677,0.001219387399032712,33.856158483814376,7.088319299493135,19.858934985236345,4.721384647404412,17.38113893612622,2.0991922232201343,16.85308296644571,1.642874157327151,20.631960254135475,5.603309897322879
